Year,World rank,Company,Country,Region,ISO3 Code,ICB3 short,ICB3 long,R&D (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),R&D-to-capex ratio (%),Operating profit (€million),Operating profit one-year growth (%),Profitability (%),Market capitalisation (€million),Market capitalisation one-year growth (%),Employees,Employees one-year growth (%)
2024,1242,"ACI WORLDWIDE, INC.",US,US,USA,ICT services,Software & Computer Services,141.184907113293,4.20508958638233,1534.59235730099,9.75568282344693,9.20015706070674,14.8252959861392,72.5907664724341,0.966073883765043,952.324373457992,304.875348926749,45.4193601704249,19.866862198047,5240.90075686431,64.721146208241,3103.0,-3.39352428393524
2024,1243,"HORIBA, LTD.",Japan,Japan,JPN,ICT producers,Electronic & Electrical Equipment,140.929719121796,12.4486200822081,1946.33263829265,9.22741758960346,7.24078281117566,111.320986140071,105.130523222963,5.71952522142995,126.59762009696,296.455292530357,2.2073748308524,15.2314813356062,2375.01626110184,-20.8357019450741,8955.0,3.3467974610502
2024,1244,SMA SOLAR TECHNOLOGY AG,Germany,EU,DEU,Energy,Alternative Energy,140.925,17.6453401008448,1529.999,-19.6453996436035,9.21079033384989,46.823,5.42633913493798,3.06032879760052,300.973880357944,-83.652,-135.23658282821,-5.46745455389186,466.714993382,-77.6019983677556,4804.0,-4.58788480635551
2024,1245,PROGRESS SOFTWARE CORPORATION,US,US,USA,ICT services,Software & Computer Services,140.862450668977,10.5293766663395,725.198767927616,8.49174657529311,19.4239782110381,5.01106940032727,-6.53500897666075,0.690992541899552,2811.02573953131,145.890846087208,22.5924907387938,20.1173598934975,2778.95459876455,22.4802086062373,2815.0,23.2486865148862
2024,1246,"COMMVAULT SYSTEMS, INC",US,US,USA,ICT services,Software & Computer Services,140.808547502166,10.5480321625051,958.33958995091,18.6324169165931,14.6929699011369,3.61536240254115,-8.07635829662268,0.377252744272658,3894.7284345048,80.6275868707287,4.83210893208019,8.41325848542465,6417.99725693079,47.8299373908847,3300.0,14.5038167938931
2024,1247,ABIVAX,France,EU,FRA,Health industries,Pharmaceuticals & Biotechnology,140.758,42.6365230080156,12.449,169.400562648777,1130.67716282432,0.64,141.509433962264,5.14097517872922,21993.4375,-172.984,35.8058032910438,-1389.54132862077,428.231392619,-30.4019870326519,,
2024,1248,SHANGHAI FUDAN MICROELECTRONICS GROUP COMPANY LIMITED,China,China,CHN,ICT producers,Electronic & Electrical Equipment,140.494976470666,21.1116478360555,473.438190264133,1.52603070549236,29.6754633149225,83.4666413975446,32.1860012425382,17.6298919508327,168.32470328056,59.5833602745507,-23.2505617288538,12.5852458673241,532.985495779141,10.235465055532,2077.0,1.56479217603912
2024,1249,KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY LIMITED,China,China,CHN,ICT services,Software & Computer Services,140.439122809331,-24.4155289284882,824.928988698851,10.1532591674732,17.0243893393592,25.2119789537536,-54.1642692750289,3.05626051443775,557.033317642137,-43.5612464230612,-39.2571207914238,-5.28060560603765,3792.20896107527,-23.9059257213782,12149.0,-1.61159701976029
2024,1250,HARMONY BIOSCIENCES HOLDINGS INC,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,140.364808932525,109.533730871471,687.971893348734,11822.1684737281,20.4026952684496,1.10982770237751,673.825503355703,0.161318756348515,12647.4414570686,183.680816247955,-230.788737800198,26.6988837805394,1888.96697303927,,268.0,78.6666666666667
2024,1251,"ITEOS THERAPEUTICS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,140.00096255655,28.3733451015001,33.6894792569063,177.888050813815,415.562857142857,1.57185484647223,-46.721044045677,4.66571428571429,8906.73606858541,-153.554721339879,5.57706434768807,-455.794285714287,270.074702050222,-27.9450737549163,173.0,10.1910828025478
2024,1252,IDORSIA LTD,Switzerland,ROW,CHE,Health industries,Pharmaceuticals & Biotechnology,139.891627709307,-53.0694516226766,119.53676158096,-26.1690706495349,117.028122444626,3.18529536761581,-67.1667944365349,2.66469939915385,4391.79452968645,-373.081172970676,-36.1203283269297,-312.105805809366,165.745541995588,-60.8021569885665,689.0,-26.545842217484
2024,1253,"INTAPP, INC.",US,US,USA,ICT services,Software & Computer Services,139.695832130138,20.9094241535596,485.244008085475,17.094789360847,28.7887804490995,1.61035710848012,-31.9088319088322,0.331865428866142,8674.83562462646,-26.3326595437482,-15.0166195520488,-5.4266841228279,2297.52232892433,-13.8288655914706,1336.0,8.17813765182186
2024,1254,"STANLEY ELECTRIC CO.,LTD.",Japan,Japan,JPN,Automobiles & Parts,Automobiles & Parts,139.641849625905,1.19100524397872,3125.01533177971,7.86795851794143,4.46851726472581,268.50852446952,74.7196615986274,8.59223062808474,52.0064865358703,250.876977799583,30.3632887189292,8.02802390274058,2637.81521553417,-10.7497076233375,18581.0,10.7462152819168
2024,1255,"LEPU MEDICAL TECHNOLOGY (BEIJING) CO., LTD.",China,China,CHN,Health industries,Health Care Equipment & Services,139.47503699313,32.0872376025574,804.830232996189,-23.5169660501573,17.3297462340472,86.8778575316814,-22.0025018232435,10.7945569102513,160.541524567716,39.0249302704627,-80.2700890065748,4.84884000010565,2416.66003374025,-29.8278550177407,8812.0,-13.7853438998141
2024,1256,NHK SPRING CO LTD,Japan,Japan,JPN,Automobiles & Parts,Automobiles & Parts,139.457868269349,17.6105508145848,4916.58285293757,4.53285419605858,2.83647957210821,258.567398503618,26.5366146458585,5.25908758659744,53.9348228262418,317.239053109285,87.3017597219205,6.45242971792371,2295.47393616731,2.63974316403463,17953.0,1.20638141947122
2024,1257,"ENN NATURAL GAS CO., LTD.",China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,139.386546754052,-13.4322124125728,17922.2897683067,-5.51423549247275,0.777727335937507,1104.24089776219,-9.55721454292527,6.16127131096218,12.6228386429562,1489.2817111284,21.7351046915845,8.30966204866304,8119.73150509646,29.2690712773808,39365.0,2.72435479241147
2024,1258,"GANSU JIU STEEL GROUP HONGXING IRON & STEEL CO.,LTD.",China,China,CHN,Industrials,Industrial Metals & Mining,139.285043201509,24.307512981558,4594.53281141851,-11.6863176761477,3.03153876397079,708.955757438055,63.3688267753042,15.4304210359785,19.6465070972611,-284.037147169438,202.457770993871,-6.18206809762111,1313.27446296629,6.71372971256097,16221.0,-2.50045080242832
2024,1259,CHINA OILFIELD SERVICES LIMITED,China,China,CHN,Energy,"Oil Equipment, Services & Distribution",139.284084765208,9.23165861054114,6358.45832289373,9.48147938248654,2.19053232233533,792.122426911767,-35.3703986432189,12.4577749304374,17.5836562674071,642.955573431092,1.66412457268329,10.1118154870359,1580.74479392872,-9.31020095966633,15509.0,0.239141675284385
2024,1260,"GUANGXI LIUGONG MACHINERY CO.,LTD.",China,China,CHN,Industrials,General Industrials,139.200101583743,28.0076535951883,3964.33072647792,9.24297969774498,3.51131404486563,87.5842562433241,-16.3337853405442,2.20930750450121,158.932789469629,227.044719087996,78.7465134997206,5.7271891462424,2355.22693893232,87.5452918477512,17009.0,2.303620834837
2024,1261,OC OERLIKON CORPORATION AG,Switzerland,ROW,CHE,Industrials,General Industrials,139.18402039949,0.76923076923074,2520.18699532512,-11.919792053472,5.52276559865092,83.9354016149596,-4.81927710843375,3.33052276559865,165.822784810127,178.49553761156,60.0,7.08263069139967,1270.08167256819,-7.31340333726735,12064.0,-4.40570522979398
2024,1262,"CARGURUS, INC.",US,US,USA,ICT services,Software & Computer Services,139.0239676581,-1.18835047103029,860.895177591684,-2.17207260222124,16.1487683142811,72.3582635479835,206.041607295526,8.40500277285819,192.132813643196,12.9098084512465,-58.892941428878,1.49957959891948,3093.39068874098,39.0402571878255,1282.0,-4.54206999255398
2024,1263,"SIEYUAN ELECTRIC CO.,LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,139.003832895969,20.7379941255663,2038.43557849485,24.0612624339786,6.81914279570254,121.553840734245,25.7999390500799,5.96309454253141,114.35577194132,294.502784887846,38.9352630127298,14.4474904183777,5809.242621793,40.5421792444616,9456.0,20.7354443309499
2024,1264,"AECC AVIATION POWER CO.,LTD.",China,China,CHN,Aerospace & Defence,Aerospace & Defence,138.778016651062,72.0676458213458,6313.83444408107,9.47964989379933,2.19799897954499,384.919970187122,-12.6938162779613,6.09645332952889,36.0537325677329,170.744673652631,-17.8201673658684,2.70429443731608,14567.7783684904,10.8905838847532,36068.0,14.6836248012719
2024,1265,POU CHEN CORPORATION,Taiwan,ROW,TWN,Others,Personal Goods,138.732562632928,-4.2215452341005,7782.25974117918,6.96746309387368,1.78267710468254,164.349511355491,9.31970975130383,2.11184818833339,84.4131275406393,470.62784845973,28.5832415019981,6.04744462549151,3192.85641484699,18.8695411278704,,
2024,1266,ACCTON TECHNOLOGY CORPORATION,Taiwan,ROW,TWN,ICT producers,Technology Hardware & Equipment,138.714302992044,24.382465419492,3257.37668842681,31.1638062932786,4.2584667436494,81.4663760070089,23.0219810814363,2.50098112068071,170.27184685386,401.224693878153,17.5240425055584,12.3174177338369,12736.1437893729,47.323034360198,,
2024,1267,OWENS CORNING,US,US,USA,Construction & Materials,Construction & Materials,138.608143228415,17.0731707317075,10564.0581384156,13.4132479074089,1.3120728929385,622.774087977669,23.003802281369,5.89521640091118,22.25656877898,1382.23120608336,-19.8660714285711,13.0842824601367,14063.7141569521,11.6037870583963,25000.0,38.8888888888889
2024,1268,PRAXIS PRECISION MEDICINES INC,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,138.473385311387,70.6139778697564,8.23274617383771,249.53003677973,1681.98292996609,0.0,-100.0,0.0,,-192.670131870247,58.39221985709,-2340.28995674032,1380.65640072646,636.856981892942,116.0,41.4634146341463
2024,1269,"ZHE JIANG HUA HAI PHARMACEUTICALCO.,LTD.",China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,138.035556634974,-1.1911350870732,1259.00668737885,14.9085020309991,10.9638461827675,244.396923948677,16.3872220203072,19.4118844958236,56.4800711910602,193.333856100906,29.0695708549173,15.3560626833056,3456.47679703344,22.6829970613121,9065.0,10.2663909500061
2024,1270,"VERISILICON MICROELECTRONICS (SHANGHAI) CO., LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,137.9140411615,26.1794073104666,306.184058750148,-0.689087284741665,45.0428548515782,18.9405647765485,24.4181029001535,6.18600617349722,728.141123501555,-77.2092005261561,110.784512094498,-25.2165971152536,3441.61587134607,7.118419603656,2014.0,8.04721030042919
2024,1271,CAMBRICON TECHNOLOGIES CORPORATION LIMITED,China,China,CHN,ICT producers,Technology Hardware & Equipment,137.894542274472,19.2104739647562,154.875104156502,65.5605566004818,89.035964189008,48.2704541848536,264.654665136443,31.1673425162485,285.670695673174,-65.8053222647133,-49.5967152738317,-42.4892836218639,36223.3690790787,663.879108376497,980.0,-1.9019019019019
2024,1272,KARYOPHARM THERAPEUTICS INC.,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,137.868899797863,3.23027027026997,139.798825681009,-0.545082275923886,98.6194977863765,0.13668303012802,,0.0977712290945143,100867.605633803,-114.970642025219,-7.79450362822267,-82.240062793916,82.147305823208,-13.3163452357659,279.0,-14.1538461538462
2024,1273,CULLINAN THERAPEUTICS INC,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,137.552218692848,-3.54558708388488,0.0,,,0.0,-100.0,,,-189.545673308307,3.05093438136189,,682.657054497108,63.7101077054849,111.0,30.5882352941176
2024,1274,"ZIPRECRUITER, INC.",US,US,USA,Others,General Retailers,137.549331023198,-3.67049782601339,456.252767350082,-26.5936424653334,30.1476157223298,0.887477139281933,0.435729847494508,0.194514357564646,15498.9154013016,1.21474636634902,-98.5622002210247,0.266244164041847,523.146126204415,-48.3644968074075,1000.0,0.0
2024,1275,AT&S AUSTRIA TECHNOLOGIE & SYSTEMTECHNIK AG,Austria,EU,AUT,ICT producers,Electronic & Electrical Equipment,137.114,-11.7931628990132,1589.626,2.57114078846081,8.62555091574999,416.057,-51.5531718427417,26.1732633965474,32.955580605542,224.218,7287.74299835255,14.1050788047,502.718983698,-33.1266184739737,13828.0,0.963785046728972
2024,1276,TABOOLA.COM LTD.,US,US,USA,Others,Media,137.104629897006,4.53781512605038,1700.08663008952,22.6810031361033,8.06456726795073,33.8386755221869,9.40466187408578,1.99040889583404,405.171383871426,24.9465781114641,-140.662409589407,1.4673709956857,1025.88552553646,-17.6275098010076,2000.0,5.26315789473684
2024,1277,CHINASOFT INTERNATIONAL LIMITED,China,China,CHN,ICT services,Software & Computer Services,136.797700209671,-14.1960068121911,2235.27131987393,-0.970742706007312,6.1199595321335,27.6257038492477,-22.4357716473336,1.23589935609274,495.182678262861,70.0440441496446,-15.7779321105107,3.13358130294425,1757.9300515852,-17.3139254510654,72526.0,-4.64382444976202
2024,1278,XEROX HOLDINGS CORPORATION,US,US,USA,ICT producers,Technology Hardware & Equipment,136.68303012802,-18.390804597701,5988.06429877755,-9.65727563171652,2.282591223276,42.3524882086823,18.918918918919,0.707281787493973,322.727272727272,-907.690826836077,-536.574074074074,-15.1583346728822,1009.21560963104,-53.1679886206514,16800.0,-16.4179104477612
2024,1279,UNIVERSAL DISPLAY CORP,US,US,USA,ICT producers,Electronic & Electrical Equipment,136.434690538069,23.8245828601376,623.432476658004,12.3614530150289,21.8844374725946,41.0405236307633,-28.6911292480599,6.58299417617233,332.438961465394,229.861391856772,9.95170105299992,36.8702947733772,6679.04588613058,-22.9113156410224,468.0,2.63157894736842
2024,1280,KAJIMA CORPORATION,Japan,Japan,JPN,Construction & Materials,Construction & Materials,136.189132834539,6.95983045949276,17857.3285907028,9.25421407599853,0.762651211477646,408.512204096652,60.5031082839384,2.28764454896876,33.3378370263615,927.640132466577,11.0368064833439,5.19473071100647,9967.3255976019,-1.65236176648646,21029.0,6.13738454550043
2024,1281,"JIANGSU DINGSHENG NEW MATERIALS JOINT-STOCK CO.,LTD.",China,China,CHN,Industrials,Industrial Metals & Mining,136.187769300964,11.5008426973721,3167.70710687827,26.005048664298,4.29925383585022,56.991590070286,-23.4435530953312,1.79914329663043,238.961168012698,61.5502338454235,-29.4646321876944,1.94305318543419,1040.65652357713,-28.9061807310342,7747.0,11.9346915185667
2024,1282,"CNGR ADVANCED MATERIAL CO.,LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,136.169658773885,3.1517339428895,5304.14073989688,17.3595226215687,2.56723313824686,853.452081002993,-6.69332901282493,16.0902985583219,15.9551616083537,353.078443184366,16.1558894509722,6.6566567611709,4333.646205288,3.02765329595325,16441.0,21.5331164991129
2024,1283,"HUBEI XINGFA CHEMICALS GROUP CO.,LTD.",China,China,CHN,Chemicals,Chemicals,136.086353166827,3.87393581217142,3744.60788566455,1.03588538806802,3.63419501646101,198.24892456846,-38.1886925804564,5.29425057633977,68.6441822890359,312.173557154537,16.9447147911766,8.33661538634334,3157.08920309846,18.1058401945037,14121.0,-3.2012613106663
2024,1284,"ZHEJIANG JINGSHENG MECHANICAL & ELECTRICAL CO.,LTD.",China,China,CHN,Industrials,Industrial Engineering,136.086008108607,-1.64400189640046,2317.80526392204,-2.26085111322958,5.8713305309494,216.963659677185,-33.516160706359,9.36073720490449,62.7229501526136,376.305018630411,-47.4947696110969,16.2354027099607,5180.78642527942,-27.6464217025587,6111.0,-18.4656437625083
2024,1285,"4D MOLECULAR THERAPEUTICS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,136.008277986332,45.5250473757933,0.035614592357301,-99.8214544226222,381889.18918919,3.64423909904707,36.6293756766508,10232.4324324324,3732.14474379293,-180.807584945616,66.4268563884936,-507678.378378379,247.847204593665,-70.0865699939059,227.0,54.421768707483
2024,1286,TOSOH CORPORATION,Japan,Japan,JPN,Chemicals,Chemicals,135.74144486692,0.668576886342124,6521.4154299031,5.74181615687511,2.08147213325033,489.985281491476,36.0805954388298,7.51348057424332,27.7031678285792,596.817122531583,22.0658513640638,9.15165011256538,4129.30292202653,0.44862408412405,14813.0,2.91093511185216
2024,1287,HIKMA PHARMACEUTICALS PLC,Jordan,ROW,JOR,Health industries,Pharmaceuticals & Biotechnology,135.720473577823,-5.36912751677813,3009.91433246703,8.76521739130412,4.50911416693318,158.821830782558,-2.36686390532587,5.27662296130475,85.4545454545459,604.48551352392,68.3646112600537,20.083146786057,5340.13528022735,10.8328065920397,9308.0,3.80283260845322
2024,1288,"ANHUI HELI CO.,LTD.",China,China,CHN,Industrials,Industrial Engineering,135.646749512745,19.3786798833433,2284.68095945828,-0.830485349334775,5.93722939525474,110.868529206282,25.0517574852338,4.85269195890572,122.349191861615,200.381918766236,1.21068112260376,8.77067399440089,2073.11760183525,16.6322027232987,10675.0,22.2234943897412
2024,1289,IONQ INC,US,US,USA,ICT producers,Technology Hardware & Equipment,135.46250842237,45.2657438660599,38.5725286360574,81.8029216949463,351.18907992913,17.3183174511503,31.299715390791,44.8980610386046,782.192085371275,-223.751082876119,47.3528404984973,-580.07885608764,8700.26763083989,237.170001892319,407.0,25.6172839506173
2024,1290,"WOODWARD, INC.",US,US,USA,Industrials,Industrial Engineering,135.408605255559,6.49608236496439,3199.7776494369,14.0563981052411,4.23181295985952,92.6749446529984,25.8562091503268,2.8962932680434,146.111341919402,476.919819039369,79.6516265645625,14.9047799969257,9139.11373359608,22.0115477415923,9300.0,5.68181818181818
2024,1291,"MIRUM PHARMACEUTICALS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,135.36432765425,37.0662768031193,324.273751082876,80.7591187612006,41.7438436513026,0.955818654345943,811.00917431193,0.294756714397663,14162.1349446123,-84.3257291365868,-19.7409165032891,-26.0044881384912,1910.66538611533,45.1589263001642,322.0,21.969696969697
2024,1292,"ASR MICROELECTRONICS CO., LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,135.290214185117,7.39978332820051,446.473543041947,30.2250774322073,30.3019554671364,33.5554999749449,107.408080074779,7.51567489225051,403.18342532859,-105.831685026308,24.3804769418929,-23.7039095990431,1602.10682062256,385.221021431392,1268.0,0.395882818685669
2024,1293,WUXI TAIJI INDUSTRY LIMITED CORPORATION,China,China,CHN,ICT producers,Technology Hardware & Equipment,134.638310761806,-11.4645723727092,4638.10522342648,-10.677900953819,2.90287314056104,34.2863589492701,-51.7060886520918,0.739232020353787,392.687689471536,106.291458230586,-22.2072562682694,2.29170001779436,1922.00646960954,-1.56258554469345,9909.0,-1.34408602150538
2024,1294,COGNEX CORP,US,US,USA,ICT producers,Electronic & Electrical Equipment,134.579844065839,0.29770444763281,880.272403503706,9.18969323512595,15.2884315730196,14.4797381846183,-34.8138839537205,1.64491561100692,929.435617895371,110.756569448455,-6.22402242832232,12.5820790254944,5920.24326460841,-13.8620742641226,2914.0,-2.60695187165775
2024,1295,CHURCH & DWIGHT CO INC,US,US,USA,Chemicals,Chemicals,134.469150062566,14.1339869281049,5878.42910771008,4.07641575350636,2.28750143275859,173.067667725479,-19.5525727069351,2.94411422770218,77.6974416017796,776.87939166426,-23.6712691507471,13.2157652568322,24693.1398615259,10.8038257964075,5750.0,3.6036036036036
2024,1296,SHANDONG CHENMING PAPER HOLDINGS LIMITED,China,China,CHN,Others,Forestry & Paper,133.998017642715,-8.24900945972958,2997.30656215104,-14.5783683308506,4.47061436206747,9.15751497896694,-77.9104780459934,0.305524803321919,1463.25742246104,-693.887063904896,2051.04239824779,-23.1503534762531,91.0784664698523,-33.1806865012058,9594.0,-9.52470765748774
2024,1297,BLACKBERRY LIMITED,Canada,ROW,CAN,ICT producers,Technology Hardware & Equipment,133.987871787467,-25.1612903225808,583.405525074598,-28.9449003516999,22.9665071770334,2.9839253056117,-55.7142857142858,0.511466754660946,4490.32258064515,-74.2131100202137,-38.3200000000002,-12.7206731562448,2705.16703081594,68.0063687608112,1820.0,-31.2429165092558
2024,1298,23ANDME HOLDING CO.,US,US,USA,Health industries,Health Care Equipment & Services,133.981133891616,-35.99174104782,182.785638656271,-13.5413726222239,73.2995955681004,0.836461642121475,-23.0292294065545,0.457618907191305,16017.6064441887,-202.920396573299,-69.064724976081,-111.015503222817,11.056247660245,-93.2612078512358,265.0,-54.46735395189
2024,1299,SINGAPORE TECHNOLOGIES ENGINEERING LTD,Singapore,ROW,SGP,Construction & Materials,Construction & Materials,133.977689918102,0.996306428092558,7960.78720700367,11.628903652413,1.68297037006883,339.236091499576,-11.0644268072379,4.26133851688845,39.4939374893339,709.926574414007,19.6914689743009,8.91779362962289,10270.4521951917,20.068948712015,27836.0,8.16818217144633
2024,1300,U-BLOX HOLDING AG,Switzerland,ROW,CHE,ICT producers,Electronic & Electrical Equipment,133.39672758181,0.806108439248295,279.307267318317,-54.4324071345618,47.7598484502669,3.91733956651084,-48.2816664328797,1.40251974254805,3405.28885272578,-119.171270718232,3210.62573789846,-42.6667275300132,575.536103024106,-25.3566642804846,,
2024,1301,AUTOLUS THERAPEUTICS PLC,UK,ROW,GBR,Health industries,Pharmaceuticals & Biotechnology,133.252478583117,6.09667307883931,9.74107228799692,495.995288574793,1367.94466403162,21.2484358456059,100.937556890588,218.132411067193,627.116647791622,-232.171527577245,37.1172758797114,-2383.42885375494,601.908003569402,-43.8244695772156,647.0,39.7408207343413
2024,1302,"CHARGEPOINT HOLDINGS, INC.",US,US,USA,Energy,Electricity,133.226489556261,-35.0926885542652,401.465973625951,-17.6764915452619,33.1850015464546,11.6209452305323,-37.8449341021416,2.89462768801413,1146.43419199867,-234.066801424584,-44.3920264717113,-58.3030236188001,409.52597232955,-47.1355856786738,1395.0,-15.4545454545455
2024,1303,"PROTAGONIST THERAPEUTICS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,132.956011165656,14.9524388112612,418.166329771874,624.055,31.7950063646178,1.30426412551737,122.495894909687,0.311900799432823,10193.9483394834,272.252382327462,202.014906248666,65.1062419291353,2214.34634754528,75.034949712293,126.0,12.5
2024,1304,NIPRO CORPORATION,Japan,Japan,JPN,Health industries,Health Care Equipment & Services,132.871335704649,3.93360836611387,3953.06022323071,9.85045630000759,3.36122720629987,469.728934134674,-18.692610638727,11.8826657730698,28.2868109773613,133.472341469398,0.763924255753127,3.37643076331165,1440.82637732106,11.810933457112,39168.0,2.75729989243645
2024,1305,BARCO NV,Belgium,EU,BEL,ICT producers,Electronic & Electrical Equipment,132.734,-1.05700995885263,946.59,-9.86033250899644,14.0223327945573,42.566,-21.7651815909425,4.4967726259521,311.831038857304,66.094,-25.5966318443804,6.98232603344637,973.766397066,-36.6767370069211,3135.0,-6.97329376854599
2024,1306,AVERY DENNISON CORPORATION,US,US,USA,Chemicals,Chemicals,132.640292617191,1.47275405007313,8427.85638656271,4.67941130758099,1.57383190378839,200.981807681201,-21.2966453071995,2.38473223157486,65.9961685823754,1073.6355760901,15.7294044407558,12.7391299382117,14472.2603727054,-7.06679068589964,35000.0,0.0
2024,1307,"BRAZE, INC.",US,US,USA,ICT services,Software & Computer Services,132.623929155838,6.29435906930817,571.190682452594,25.7757524374734,23.2188537436174,12.7384733853114,35.5803708636412,2.23016127129641,1041.12891038235,-117.584945615555,-15.5730793685896,-20.585935525185,3869.68096090288,7.03005248877085,1699.0,9.75452196382429
2024,1308,"PINGDINGSHAN TIANAN COAL MINING CO.,LTD.",China,China,CHN,Industrials,Mining,132.590874496591,41.5415421350311,3993.15523329949,-4.0555648896722,3.32045379530695,807.371138392257,-10.1961784999493,20.2188768335244,16.4225432631421,614.034556191895,-33.6799790805175,15.3771772024131,3262.88235394574,-8.26950737349935,42366.0,-5.61422269750033
2024,1309,MANHATTAN ASSOCIATES INC,US,US,USA,ICT services,Software & Computer Services,132.533448840119,8.57555159524986,1003.32274521128,12.2347304099705,13.2094532365266,8.35017807296179,83.4038054968289,0.832252444471734,1587.19308357348,251.800943305419,24.6401532296869,25.0967043762568,15886.9863261321,25.2900378040101,4690.0,2.40174672489083
2024,1310,HAGER SE,Germany,EU,DEU,Industrials,Industrial Engineering,132.398,7.23785456253745,2831.786,16.1354803069456,4.67542391974535,171.557,6.37742447542041,6.05826146467282,77.1743502159632,364.451,14.1366880564716,12.8700050074405,,,12967.0,5.82714437280666
2024,1311,BEIJING NEW BUILDING MATERIALS PUBLIC LIMITED COMPANY,China,China,CHN,Construction & Materials,Construction & Materials,132.235343281949,11.0684339303992,3404.99840695739,15.1397689414453,3.88356549629375,157.456367411285,2.72995283377463,4.62427139729512,83.9822139021808,510.258013384674,2.19090243304944,14.9855580649339,6524.93942753024,29.7544465756909,15790.0,23.4944470514625
2024,1312,CUREVAC N.V.,Germany,EU,DEU,Health industries,Pharmaceuticals & Biotechnology,132.155,43.2978400416377,535.18,895.535548197478,24.6935610448821,14.315,-72.6395259938838,2.67480100153219,923.192455466294,177.682,-163.692609905079,33.200418550768,736.349806220352,-13.6576576748971,983.0,-16.1262798634812
2024,1313,INVIVYD INC,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,132.114736740784,-13.4906528507856,24.4335354702089,,540.710683895369,0.134757917027625,-77.2357723577236,0.551528521903559,98038.5714285721,-170.253152372702,-183.134829242614,-696.801134572959,51.0173155982185,-87.7066726673939,99.0,4.21052631578947
2024,1314,"SHENZHEN GOODIX TECHNOLOGY CO.,LTD.",China,China,CHN,ICT producers,Technology Hardware & Equipment,131.916207142009,-14.2096176564195,576.918880003429,-0.750975150357839,22.8656422444044,30.437239663471,-46.7955968190158,5.27582658818344,433.40397684067,60.4123034272678,186.289456437441,10.4715421043091,4905.43903325263,17.5413589574987,1405.0,-6.70650730411687
2024,1315,CLARIANT AG,Switzerland,ROW,CHE,Chemicals,Chemicals,131.746706332342,-10.1449275362315,4411.38971525712,-5.14050719671006,2.98651252408478,219.932001699957,0.975609756097526,4.98554913294796,59.9033816425124,467.48831279218,56.0283687943262,10.5973025048169,3567.00584154742,-18.5660316442906,10465.0,-0.152657189199504
2024,1316,GLAUKOS CORPORATION,US,US,USA,Health industries,Health Care Equipment & Services,131.31677736067,-1.68842960913155,369.12214842622,21.8517941857768,35.575426161922,6.06410626624314,-68.8858158830502,1.64284540824708,2165.47619047619,-117.784194821446,-4.92152292152303,-31.9092732104068,7957.75328931381,114.464931503921,995.0,9.70231532524807
2024,1317,I.M.A. INDUSTRIA MACCHINE AUTOMATICHE S.P.A. IN SIGLA IMA S.P.A.,Italy,EU,ITA,Industrials,Industrial Engineering,131.2,7.27718724448078,1405.54016,0.249226507129514,9.33448959580066,34.243,42.7029504917486,2.4362875550991,383.144000233624,160.145148,33.8800855711526,11.3938507456094,,,3205.0,3.78886010362694
2024,1318,"ANYANG IRON AND STEEL CO., LTD.",China,China,CHN,Industrials,Industrial Metals & Mining,130.815071410863,-18.2747814845387,3908.56768433927,-29.6816010329746,3.34688003318988,155.948769568657,-7.94640241339393,3.98992117223677,83.8833623200029,-508.589954438041,137.896055944395,-13.0121823520121,704.550682954134,-12.6741628740573,12094.0,-9.4421564956945
2024,1319,HYSTER-YALE INC,US,US,USA,Industrials,Industrial Transportation,130.811435171816,13.5338345864656,4146.88612956011,4.61112595002787,3.1544496541479,46.0102030994321,35.0282485875705,1.10951209321759,284.309623430962,257.387621522764,28.1264973646377,6.20676848799962,688.84299580807,-15.5740493177438,8500.0,-1.16279069767442
2024,1320,"HANGZHOUCHANGCHUANTECHNOLOGYCO.,LTD",China,China,CHN,ICT producers,Technology Hardware & Equipment,130.796708613664,30.6753099875806,480.203338885446,105.15005265438,27.2377757550049,38.7819737713133,-11.3416199550966,8.07615662592568,337.261608666275,63.9143012857199,-2308.9883042487,13.3098410840011,2738.99085653148,21.1997896846589,3800.0,3.8819026790596
